uniqueID	waterbody	sample	site	rep	band	rrs	sd
LakeSanAntonio_20190801-P2S2_1	LakeSanAntonio_20190801	P2S2_1	P2S2	1	b10_681	0.005713012654401947	2.508267908121739e-4
LakeSanAntonio_20190801-P2S2_1	LakeSanAntonio_20190801	P2S2_1	P2S2	1	b11_709	0.007685622758237643	6.994063951129833e-4
LakeSanAntonio_20190801-P2S2_2	LakeSanAntonio_20190801	P2S2_2	P2S2	2	b07_620	0.008885994045501769	1.4204114297931698e-4
LakeSanAntonio_20190801-P2S2_2	LakeSanAntonio_20190801	P2S2_2	P2S2	2	b08_665	0.005801322116637337	3.8872011533794986e-4
LakeSanAntonio_20190801-P2S2_2	LakeSanAntonio_20190801	P2S2_2	P2S2	2	b10_681	0.005778757469025476	2.567140767610441e-4
LakeSanAntonio_20190801-P2S2_2	LakeSanAntonio_20190801	P2S2_2	P2S2	2	b11_709	0.007824724394200988	7.126864525740955e-4
LakeSanAntonio_20190801-P2S2_3	LakeSanAntonio_20190801	P2S2_3	P2S2	3	b07_620	0.00813135287525735	1.3065070767286083e-4
LakeSanAntonio_20190801-P2S2_3	LakeSanAntonio_20190801	P2S2_3	P2S2	3	b08_665	0.005383648186289376	3.4543981227411186e-4
LakeSanAntonio_20190801-P2S2_3	LakeSanAntonio_20190801	P2S2_3	P2S2	3	b10_681	0.005460435970397215	2.509116758296999e-4
LakeSanAntonio_20190801-P2S2_3	LakeSanAntonio_20190801	P2S2_3	P2S2	3	b11_709	0.007286026165839279	6.553671508574404e-4
LakeSanAntonio_20190801-P2S3_1	LakeSanAntonio_20190801	P2S3_1	P2S3	1	b07_620	0.007864086944249157	1.2698208055315858e-4
LakeSanAntonio_20190801-P2S3_1	LakeSanAntonio_20190801	P2S3_1	P2S3	1	b08_665	0.005342779363733371	3.3226195000917e-4
LakeSanAntonio_20190801-P2S3_1	LakeSanAntonio_20190801	P2S3_1	P2S3	1	b10_681	0.005318329155780165	2.2187038352736803e-4
LakeSanAntonio_20190801-P2S3_1	LakeSanAntonio_20190801	P2S3_1	P2S3	1	b11_709	0.006472649816573995	6.061635896691895e-4
LakeSanAntonio_20190801-P2S3_2	LakeSanAntonio_20190801	P2S3_2	P2S3	2	b07_620	0.01768761482762222	3.065538725440018e-4
LakeSanAntonio_20190801-P2S3_2	LakeSanAntonio_20190801	P2S3_2	P2S3	2	b08_665	0.01177136758725058	7.477203841928624e-4
LakeSanAntonio_20190801-P2S3_2	LakeSanAntonio_20190801	P2S3_2	P2S3	2	b10_681	0.011596260516738689	4.670414519839278e-4
LakeSanAntonio_20190801-P2S3_2	LakeSanAntonio_20190801	P2S3_2	P2S3	2	b11_709	0.014193847750880024	0.001320257085853509
LakeSanAntonio_20190801-P2S3_3	LakeSanAntonio_20190801	P2S3_3	P2S3	3	b07_620	0.01781013854649202	2.815142218790618e-4
LakeSanAntonio_20190801-P2S3_3	LakeSanAntonio_20190801	P2S3_3	P2S3	3	b08_665	0.01210054397407131	7.489102923795497e-4
LakeSanAntonio_20190801-P2S3_3	LakeSanAntonio_20190801	P2S3_3	P2S3	3	b10_681	0.01196120922655223	4.8199278223971326e-4
LakeSanAntonio_20190801-P2S3_3	LakeSanAntonio_20190801	P2S3_3	P2S3	3	b11_709	0.014594817502417545	0.001349043555785557
LakeSanAntonio_20190801-P3S1_1	LakeSanAntonio_20190801	P3S1_1	P3S1	1	b07_620	0.01822480324003324	2.8990762133591317e-4
LakeSanAntonio_20190801-P3S1_1	LakeSanAntonio_20190801	P3S1_1	P3S1	1	b08_665	0.011657854197811825	8.037355111669045e-4
LakeSanAntonio_20190801-P3S1_1	LakeSanAntonio_20190801	P3S1_1	P3S1	1	b10_681	0.01192832894687211	6.035689450821447e-4
LakeSanAntonio_20190801-P3S1_1	LakeSanAntonio_20190801	P3S1_1	P3S1	1	b11_709	0.017619235747651184	0.0014846619319861425
LakeSanAntonio_20190801-P3S1_2	LakeSanAntonio_20190801	P3S1_2	P3S1	2	b07_620	0.018824730038008424	2.982206551494223e-4
LakeSanAntonio_20190801-P3S1_2	LakeSanAntonio_20190801	P3S1_2	P3S1	2	b08_665	0.011870891679836843	8.285748807544653e-4
LakeSanAntonio_20190801-P3S1_2	LakeSanAntonio_20190801	P3S1_2	P3S1	2	b10_681	0.012224026324017026	6.434564006167191e-4
LakeSanAntonio_20190801-P3S1_2	LakeSanAntonio_20190801	P3S1_2	P3S1	2	b11_709	0.018580454720491288	0.001528085359402914
LakeSanAntonio_20190801-P3S1_3	LakeSanAntonio_20190801	P3S1_3	P3S1	3	b07_620	0.01879265024597112	3.0620923312145925e-4
LakeSanAntonio_20190801-P3S1_3	LakeSanAntonio_20190801	P3S1_3	P3S1	3	b08_665	0.012039344339866824	8.041175875948949e-4
LakeSanAntonio_20190801-P3S1_3	LakeSanAntonio_20190801	P3S1_3	P3S1	3	b10_681	0.012323733158315323	6.168471070114234e-4
LakeSanAntonio_20190801-P3S1_3	LakeSanAntonio_20190801	P3S1_3	P3S1	3	b11_709	0.018063986000137013	0.0015311943072606508
LakeSanAntonio_20190801-P3S2_1	LakeSanAntonio_20190801	P3S2_1	P3S2	1	b07_620	0.01902359057716552	3.0703090709990915e-4
LakeSanAntonio_20190801-P3S2_1	LakeSanAntonio_20190801	P3S2_1	P3S2	1	b08_665	0.012206448725958146	8.079236815108244e-4
LakeSanAntonio_20190801-P3S2_1	LakeSanAntonio_20190801	P3S2_1	P3S2	1	b10_681	0.012467315911471953	6.132521358895867e-4
LakeSanAntonio_20190801-P3S2_1	LakeSanAntonio_20190801	P3S2_1	P3S2	1	b11_709	0.018217053834238897	0.0015544436690909105
LakeSanAntonio_20190801-P3S2_2	LakeSanAntonio_20190801	P3S2_2	P3S2	2	b07_620	0.01653890327944113	2.5921345282030415e-4
LakeSanAntonio_20190801-P3S2_2	LakeSanAntonio_20190801	P3S2_2	P3S2	2	b08_665	0.010860258654080163	6.969314578099429e-4
LakeSanAntonio_20190801-P3S2_2	LakeSanAntonio_20190801	P3S2_2	P3S2	2	b10_681	0.01096651790040673	5.101127350572188e-4
LakeSanAntonio_20190801-P3S2_2	LakeSanAntonio_20190801	P3S2_2	P3S2	2	b11_709	0.014979620121435923	0.0013439059408263505
LakeSanAntonio_20190801-P3S2_3	LakeSanAntonio_20190801	P3S2_3	P3S2	3	b07_620	0.017105078292946007	2.695480387615532e-4
LakeSanAntonio_20190801-P3S2_3	LakeSanAntonio_20190801	P3S2_3	P3S2	3	b08_665	0.011243696299367995	7.09104821482782e-4
LakeSanAntonio_20190801-P3S2_3	LakeSanAntonio_20190801	P3S2_3	P3S2	3	b10_681	0.011310528845052669	5.062803858990653e-4
LakeSanAntonio_20190801-P3S2_3	LakeSanAntonio_20190801	P3S2_3	P3S2	3	b11_709	0.015142757008459119	0.0013945372177395358
LakeSanAntonio_20190801-P3S3_1	LakeSanAntonio_20190801	P3S3_1	P3S3	1	b07_620	0.017159750117087386	2.784702438089223e-4
LakeSanAntonio_20190801-P3S3_1	LakeSanAntonio_20190801	P3S3_1	P3S3	1	b08_665	0.010777677845753052	7.442522246896817e-4
LakeSanAntonio_20190801-P3S3_1	LakeSanAntonio_20190801	P3S3_1	P3S3	1	b10_681	0.011170911791680059	5.993111208529879e-4
LakeSanAntonio_20190801-P3S3_1	LakeSanAntonio_20190801	P3S3_1	P3S3	1	b11_709	0.016965388970669543	0.0014069798692366822
LakeSanAntonio_20190801-P3S3_2	LakeSanAntonio_20190801	P3S3_2	P3S3	2	b07_620	0.016732044303740725	2.6557791099751594e-4
LakeSanAntonio_20190801-P3S3_2	LakeSanAntonio_20190801	P3S3_2	P3S3	2	b08_665	0.01119747270921829	6.885324703064255e-4
LakeSanAntonio_20190801-P3S3_2	LakeSanAntonio_20190801	P3S3_2	P3S3	2	b10_681	0.011195767366291343	4.8308774662472357e-4
LakeSanAntonio_20190801-P3S3_2	LakeSanAntonio_20190801	P3S3_2	P3S3	2	b11_709	0.014432259680441662	0.0013622304239669734
LakeSanAntonio_20190801-P3S3_3	LakeSanAntonio_20190801	P3S3_3	P3S3	3	b07_620	0.0165924198950045	2.618037090276823e-4
LakeSanAntonio_20190801-P3S3_3	LakeSanAntonio_20190801	P3S3_3	P3S3	3	b08_665	0.011012679876139355	6.919570106329175e-4
LakeSanAntonio_20190801-P3S3_3	LakeSanAntonio_20190801	P3S3_3	P3S3	3	b10_681	0.011061932500589362	4.915657382980073e-4
LakeSanAntonio_20190801-P3S3_3	LakeSanAntonio_20190801	P3S3_3	P3S3	3	b11_709	0.014482093944684388	0.0013482380123090527
SanPabloReservoir_20190812-P1S1_1	SanPabloReservoir_20190812	P1S1_1	P1S1	1	b07_620	0.01345853761746847	2.0252420185631035e-4
SanPabloReservoir_20190812-P1S1_1	SanPabloReservoir_20190812	P1S1_1	P1S1	1	b08_665	0.009689947183603892	4.918656292785982e-4
SanPabloReservoir_20190812-P1S1_1	SanPabloReservoir_20190812	P1S1_1	P1S1	1	b10_681	0.00932765507761369	2.6467039796163706e-4
SanPabloReservoir_20190812-P1S1_1	SanPabloReservoir_20190812	P1S1_1	P1S1	1	b11_709	0.008809877940248702	8.76284630858911e-4
SanPabloReservoir_20190812-P1S1_2	SanPabloReservoir_20190812	P1S1_2	P1S1	2	b07_620	0.01374727231529743	1.9431425711694076e-4
SanPabloReservoir_20190812-P1S1_2	SanPabloReservoir_20190812	P1S1_2	P1S1	2	b08_665	0.009994895875685236	4.935282057055816e-4
SanPabloReservoir_20190812-P1S1_2	SanPabloReservoir_20190812	P1S1_2	P1S1	2	b10_681	0.009638461927200066	2.7003147553060383e-4
SanPabloReservoir_20190812-P1S1_2	SanPabloReservoir_20190812	P1S1_2	P1S1	2	b11_709	0.008981986142236258	8.989493758746221e-4
SanPabloReservoir_20190812-P1S1_3	SanPabloReservoir_20190812	P1S1_3	P1S1	3	b07_620	0.01399594483599954	1.9589355620895643e-4
SanPabloReservoir_20190812-P1S1_3	SanPabloReservoir_20190812	P1S1_3	P1S1	3	b08_665	0.010147042089621335	5.080596527977332e-4
SanPabloReservoir_20190812-P1S1_3	SanPabloReservoir_20190812	P1S1_3	P1S1	3	b10_681	0.009802907984830949	2.8324964622541206e-4
SanPabloReservoir_20190812-P1S1_3	SanPabloReservoir_20190812	P1S1_3	P1S1	3	b11_709	0.009176334652504848	9.203313191413331e-4
SanPabloReservoir_20190812-P1S2_1	SanPabloReservoir_20190812	P1S2_1	P1S2	1	b07_620	0.007052790003300756	9.917858133261607e-5
SanPabloReservoir_20190812-P1S2_1	SanPabloReservoir_20190812	P1S2_1	P1S2	1	b08_665	0.0050933017049750555	2.515183160222026e-4
SanPabloReservoir_20190812-P1S2_1	SanPabloReservoir_20190812	P1S2_1	P1S2	1	b10_681	0.004903270037293783	1.3474057795351328e-4
SanPabloReservoir_20190812-P1S2_1	SanPabloReservoir_20190812	P1S2_1	P1S2	1	b11_709	0.004572190358298761	4.6010777848182514e-4
SanPabloReservoir_20190812-P1S2_2	SanPabloReservoir_20190812	P1S2_2	P1S2	2	b07_620	0.014477979600595436	2.0869764177741418e-4
SanPabloReservoir_20190812-P1S2_2	SanPabloReservoir_20190812	P1S2_2	P1S2	2	b08_665	0.010379348455250018	5.117963534505094e-4
SanPabloReservoir_20190812-P1S2_2	SanPabloReservoir_20190812	P1S2_2	P1S2	2	b10_681	0.010047240506522857	2.901312041960907e-4
SanPabloReservoir_20190812-P1S2_2	SanPabloReservoir_20190812	P1S2_2	P1S2	2	b11_709	0.009445234481927888	9.502416319639185e-4
SanPabloReservoir_20190812-P1S2_3	SanPabloReservoir_20190812	P1S2_3	P1S2	3	b07_620	0.014331727909572808	2.1002566530375658e-4
SanPabloReservoir_20190812-P1S2_3	SanPabloReservoir_20190812	P1S2_3	P1S2	3	b08_665	0.010233874152685946	5.15874077941379e-4
SanPabloReservoir_20190812-P1S2_3	SanPabloReservoir_20190812	P1S2_3	P1S2	3	b10_681	0.009930237223633353	2.9763004058494904e-4
SanPabloReservoir_20190812-P1S2_3	SanPabloReservoir_20190812	P1S2_3	P1S2	3	b11_709	0.009414761079802174	9.49546034886504e-4
SanPabloReservoir_20190812-P1S3_1	SanPabloReservoir_20190812	P1S3_1	P1S3	1	b07_620	0.01365900708314396	2.1023184877462577e-4
SanPabloReservoir_20190812-P1S3_1	SanPabloReservoir_20190812	P1S3_1	P1S3	1	b08_665	0.009666202196523367	4.929864932155166e-4
SanPabloReservoir_20190812-P1S3_1	SanPabloReservoir_20190812	P1S3_1	P1S3	1	b10_681	0.009464022785823957	3.0345153499998696e-4
SanPabloReservoir_20190812-P1S3_1	SanPabloReservoir_20190812	P1S3_1	P1S3	1	b11_709	0.009103726521731043	9.069255286491162e-4
SanPabloReservoir_20190812-P1S3_2	SanPabloReservoir_20190812	P1S3_2	P1S3	2	b07_620	0.014323700534060632	2.243848544313742e-4
SanPabloReservoir_20190812-P1S3_2	SanPabloReservoir_20190812	P1S3_2	P1S3	2	b08_665	0.010051104993609068	5.26204312832846e-4
SanPabloReservoir_20190812-P1S3_2	SanPabloReservoir_20190812	P1S3_2	P1S3	2	b10_681	0.009819575866727602	3.1422904775332697e-4
SanPabloReservoir_20190812-P1S3_2	SanPabloReservoir_20190812	P1S3_2	P1S3	2	b11_709	0.00952936354631172	9.563930122818019e-4
SanPabloReservoir_20190812-P1S3_3	SanPabloReservoir_20190812	P1S3_3	P1S3	3	b07_620	0.014612135005238664	2.281892830035056e-4
SanPabloReservoir_20190812-P1S3_3	SanPabloReservoir_20190812	P1S3_3	P1S3	3	b08_665	0.01025635570310612	5.391733878516579e-4
SanPabloReservoir_20190812-P1S3_3	SanPabloReservoir_20190812	P1S3_3	P1S3	3	b10_681	0.009964115671030865	3.0973000668113994e-4
SanPabloReservoir_20190812-P1S3_3	SanPabloReservoir_20190812	P1S3_3	P1S3	3	b11_709	0.009566967064128327	9.61466364896731e-4
SanPabloReservoir_20190812-P2S1_1	SanPabloReservoir_20190812	P2S1_1	P2S1	1	b07_620	0.013641032870285686	2.0524219311314506e-4
SanPabloReservoir_20190812-P2S1_1	SanPabloReservoir_20190812	P2S1_1	P2S1	1	b08_665	0.009714825724159774	5.096772635351869e-4
SanPabloReservoir_20190812-P2S1_1	SanPabloReservoir_20190812	P2S1_1	P2S1	1	b10_681	0.009277221210846634	2.6609643203693705e-4
SanPabloReservoir_20190812-P2S1_1	SanPabloReservoir_20190812	P2S1_1	P2S1	1	b11_709	0.00865010307786699	8.943545579103063e-4
SanPabloReservoir_20190812-P2S1_2	SanPabloReservoir_20190812	P2S1_2	P2S1	2	b07_620	0.014925169317216375	2.288144463495822e-4
SanPabloReservoir_20190812-P2S1_2	SanPabloReservoir_20190812	P2S1_2	P2S1	2	b08_665	0.01070120948945045	5.301637517189608e-4
SanPabloReservoir_20190812-P2S1_2	SanPabloReservoir_20190812	P2S1_2	P2S1	2	b10_681	0.01034157123185359	2.931413502341995e-4
SanPabloReservoir_20190812-P2S1_2	SanPabloReservoir_20190812	P2S1_2	P2S1	2	b11_709	0.009570342172344013	9.634336173705137e-4
SanPabloReservoir_20190812-P2S1_3	SanPabloReservoir_20190812	P2S1_3	P2S1	3	b07_620	0.014519357948694588	2.246009172718801e-4
SanPabloReservoir_20190812-P2S1_3	SanPabloReservoir_20190812	P2S1_3	P2S1	3	b08_665	0.010380787629433712	5.170010047805057e-4
SanPabloReservoir_20190812-P2S1_3	SanPabloReservoir_20190812	P2S1_3	P2S1	3	b10_681	0.010010939451560381	2.8135904681860326e-4
SanPabloReservoir_20190812-P2S1_3	SanPabloReservoir_20190812	P2S1_3	P2S1	3	b11_709	0.009232378701684835	9.32794471015975e-4
SanPabloReservoir_20190812-P2S2_1	SanPabloReservoir_20190812	P2S2_1	P2S2	1	b07_620	0.014555223915866295	2.0708855875362317e-4
SanPabloReservoir_20190812-P2S2_1	SanPabloReservoir_20190812	P2S2_1	P2S2	1	b08_665	0.010677108495437721	5.127461376520246e-4
SanPabloReservoir_20190812-P2S2_1	SanPabloReservoir_20190812	P2S2_1	P2S2	1	b10_681	0.010164996562552164	2.550437214173205e-4
SanPabloReservoir_20190812-P2S2_1	SanPabloReservoir_20190812	P2S2_1	P2S2	1	b11_709	0.009050505314166502	9.26463225130199e-4
SanPabloReservoir_20190812-P2S2_2	SanPabloReservoir_20190812	P2S2_2	P2S2	2	b07_620	0.014602550988947303	2.0612761585865106e-4
SanPabloReservoir_20190812-P2S2_2	SanPabloReservoir_20190812	P2S2_2	P2S2	2	b08_665	0.010697428705601211	5.090466589430484e-4
SanPabloReservoir_20190812-P2S2_2	SanPabloReservoir_20190812	P2S2_2	P2S2	2	b10_681	0.010178975999705905	2.4957472518465714e-4
SanPabloReservoir_20190812-P2S2_2	SanPabloReservoir_20190812	P2S2_2	P2S2	2	b11_709	0.009035281763193934	9.209624322657748e-4
SanPabloReservoir_20190812-P2S2_3	SanPabloReservoir_20190812	P2S2_3	P2S2	3	b07_620	0.013604181270382794	1.9028032818686614e-4
SanPabloReservoir_20190812-P2S2_3	SanPabloReservoir_20190812	P2S2_3	P2S2	3	b08_665	0.009970073884300887	4.7036387803711026e-4
SanPabloReservoir_20190812-P2S2_3	SanPabloReservoir_20190812	P2S2_3	P2S2	3	b10_681	0.009513200911797536	2.337719831177628e-4
SanPabloReservoir_20190812-P2S2_3	SanPabloReservoir_20190812	P2S2_3	P2S2	3	b11_709	0.008432468659496246	8.544128145852979e-4
SanPabloReservoir_20190812-P2S3_1	SanPabloReservoir_20190812	P2S3_1	P2S3	1	b07_620	0.014336358440476612	2.0518488979103078e-4
SanPabloReservoir_20190812-P2S3_1	SanPabloReservoir_20190812	P2S3_1	P2S3	1	b08_665	0.010343608324966684	5.00859502351294e-4
SanPabloReservoir_20190812-P2S3_1	SanPabloReservoir_20190812	P2S3_1	P2S3	1	b10_681	0.00986353360619414	2.5074725570839744e-4
SanPabloReservoir_20190812-P2S3_1	SanPabloReservoir_20190812	P2S3_1	P2S3	1	b11_709	0.008738404365654862	9.086178380227942e-4
SanPabloReservoir_20190812-P2S3_2	SanPabloReservoir_20190812	P2S3_2	P2S3	2	b07_620	0.014399091492255217	2.1372881131119078e-4
SanPabloReservoir_20190812-P2S3_2	SanPabloReservoir_20190812	P2S3_2	P2S3	2	b08_665	0.010331560605718893	5.09422161237366e-4
SanPabloReservoir_20190812-P2S3_2	SanPabloReservoir_20190812	P2S3_2	P2S3	2	b10_681	0.00982680796006018	2.459107131622281e-4
SanPabloReservoir_20190812-P2S3_2	SanPabloReservoir_20190812	P2S3_2	P2S3	2	b11_709	0.008684140275455788	9.114929902568034e-4
SanPabloReservoir_20190812-P2S3_3	SanPabloReservoir_20190812	P2S3_3	P2S3	3	b07_620	0.01552233299770015	2.2600998151538326e-4
SanPabloReservoir_20190812-P2S3_3	SanPabloReservoir_20190812	P2S3_3	P2S3	3	b08_665	0.011135928134330671	5.394732521493284e-4
SanPabloReservoir_20190812-P2S3_3	SanPabloReservoir_20190812	P2S3_3	P2S3	3	b10_681	0.010637880995409061	2.7178073074208805e-4
SanPabloReservoir_20190812-P2S3_3	SanPabloReservoir_20190812	P2S3_3	P2S3	3	b11_709	0.009412214450310446	9.630193786753395e-4
SanPabloReservoir_20190812-P3S1_1	SanPabloReservoir_20190812	P3S1_1	P3S1	1	b07_620	0.014094854318359638	2.1268319506925258e-4
SanPabloReservoir_20190812-P3S1_1	SanPabloReservoir_20190812	P3S1_1	P3S1	1	b08_665	0.010046987879982193	5.211635963086797e-4
SanPabloReservoir_20190812-P3S1_1	SanPabloReservoir_20190812	P3S1_1	P3S1	1	b10_681	0.009445867013132313	2.3911262036023026e-4
SanPabloReservoir_20190812-P3S1_1	SanPabloReservoir_20190812	P3S1_1	P3S1	1	b11_709	0.008506749994876345	8.877907030560114e-4
SanPabloReservoir_20190812-P3S1_2	SanPabloReservoir_20190812	P3S1_2	P3S1	2	b07_620	0.016017157641385983	2.6178364296293536e-4
SanPabloReservoir_20190812-P3S1_2	SanPabloReservoir_20190812	P3S1_2	P3S1	2	b08_665	0.011302729079620506	5.829458045864772e-4
SanPabloReservoir_20190812-P3S1_2	SanPabloReservoir_20190812	P3S1_2	P3S1	2	b10_681	0.010606305351295635	2.611864082547834e-4
SanPabloReservoir_20190812-P3S1_2	SanPabloReservoir_20190812	P3S1_2	P3S1	2	b11_709	0.009428926345309322	9.838198357077403e-4
SanPabloReservoir_20190812-P3S1_3	SanPabloReservoir_20190812	P3S1_3	P3S1	3	b07_620	0.014690666180345147	2.2123080655060145e-4
SanPabloReservoir_20190812-P3S1_3	SanPabloReservoir_20190812	P3S1_3	P3S1	3	b08_665	0.010489132728766863	5.340785387822843e-4
SanPabloReservoir_20190812-P3S1_3	SanPabloReservoir_20190812	P3S1_3	P3S1	3	b10_681	0.009875736260491229	2.4409288493087178e-4
SanPabloReservoir_20190812-P3S1_3	SanPabloReservoir_20190812	P3S1_3	P3S1	3	b11_709	0.008754570391622835	9.238131596322841e-4
SanPabloReservoir_20190812-P3S2_1	SanPabloReservoir_20190812	P3S2_1	P3S2	1	b07_620	0.013010732721260623	2.0918984841610748e-4
SanPabloReservoir_20190812-P3S2_1	SanPabloReservoir_20190812	P3S2_1	P3S2	1	b08_665	0.009165495856397471	4.7344951504561263e-4
SanPabloReservoir_20190812-P3S2_1	SanPabloReservoir_20190812	P3S2_1	P3S2	1	b10_681	0.008605652069764226	2.1646979824473e-4
SanPabloReservoir_20190812-P3S2_1	SanPabloReservoir_20190812	P3S2_1	P3S2	1	b11_709	0.007673967478495203	8.101479443218473e-4
SanPabloReservoir_20190812-P3S2_2	SanPabloReservoir_20190812	P3S2_2	P3S2	2	b07_620	0.015299842713889077	2.3472592868604587e-4
SanPabloReservoir_20190812-P3S2_2	SanPabloReservoir_20190812	P3S2_2	P3S2	2	b08_665	0.010809779160900854	5.521670312322582e-4
SanPabloReservoir_20190812-P3S2_2	SanPabloReservoir_20190812	P3S2_2	P3S2	2	b10_681	0.010201424999028283	2.6111127499128936e-4
SanPabloReservoir_20190812-P3S2_2	SanPabloReservoir_20190812	P3S2_2	P3S2	2	b11_709	0.009094305246364785	9.50392442386503e-4
SanPabloReservoir_20190812-P3S2_3	SanPabloReservoir_20190812	P3S2_3	P3S2	3	b07_620	0.01509454049075927	2.3312349795828567e-4
SanPabloReservoir_20190812-P3S2_3	SanPabloReservoir_20190812	P3S2_3	P3S2	3	b08_665	0.01064703699570879	5.428494313089438e-4
SanPabloReservoir_20190812-P3S2_3	SanPabloReservoir_20190812	P3S2_3	P3S2	3	b10_681	0.010107420011279854	2.751343005149573e-4
SanPabloReservoir_20190812-P3S2_3	SanPabloReservoir_20190812	P3S2_3	P3S2	3	b11_709	0.00920531652066965	9.586223055837275e-4
SanPabloReservoir_20190812-P3S3_1	SanPabloReservoir_20190812	P3S3_1	P3S3	1	b07_620	0.014298249837814336	2.004049946036669e-4
SanPabloReservoir_20190812-P3S3_1	SanPabloReservoir_20190812	P3S3_1	P3S3	1	b08_665	0.010313123795722117	5.022203849427349e-4
SanPabloReservoir_20190812-P3S3_1	SanPabloReservoir_20190812	P3S3_1	P3S3	1	b10_681	0.009852526848986338	2.663803622847471e-4
SanPabloReservoir_20190812-P3S3_1	SanPabloReservoir_20190812	P3S3_1	P3S3	1	b11_709	0.00894265578293331	9.140740268728812e-4
SanPabloReservoir_20190812-P3S3_2	SanPabloReservoir_20190812	P3S3_2	P3S3	2	b07_620	0.013929580095559552	1.9916403391996725e-4
SanPabloReservoir_20190812-P3S3_2	SanPabloReservoir_20190812	P3S3_2	P3S3	2	b08_665	0.010012805013849298	4.89947524657276e-4
SanPabloReservoir_20190812-P3S3_2	SanPabloReservoir_20190812	P3S3_2	P3S3	2	b10_681	0.009663840042729407	2.8113366053870645e-4
SanPabloReservoir_20190812-P3S3_2	SanPabloReservoir_20190812	P3S3_2	P3S3	2	b11_709	0.008907276875698821	9.064799637780494e-4
SanPabloReservoir_20190812-P3S3_3	SanPabloReservoir_20190812	P3S3_3	P3S3	3	b07_620	0.013880413814105876	1.937137414225051e-4
SanPabloReservoir_20190812-P3S3_3	SanPabloReservoir_20190812	P3S3_3	P3S3	3	b08_665	0.010018116209016345	4.8745459717448023e-4
SanPabloReservoir_20190812-P3S3_3	SanPabloReservoir_20190812	P3S3_3	P3S3	3	b10_681	0.009645623270549351	2.733926503746536e-4
SanPabloReservoir_20190812-P3S3_3	SanPabloReservoir_20190812	P3S3_3	P3S3	3	b11_709	0.00882277934457715	8.991486209106529e-4
