waterbody	sample	pix_site	pixel	site	rep	Lat	Lon	uniqueID	pix_FID	CInoncyano_pix_sat	CIcyano_pix_sat	CInoncyano_sat	CInoncyano_mod_sat	CIcyano_sat	CIcyano_mod_sat	CI_sat	CI_mod_sat	CI_field	ss665_field	CI_mod_field	CI_pix_field	ss665_threshold	date	lat	long	secchi_disappear_m	secchi_reappear_m	time	temp_C	pH	cond_us	DO_mgL	turb_ntu	chla_ugL	secchi_avg
SanPabloReservoir_20190812	P3S2_2	P3S2	P3	S2	2	37.9360569688	-122.252873672	SanPabloReservoir_20190812-P3S2_2	1	82	0	6.081350012787176e-4	9.611683159510362	6.309573444801929e-5	0.9972394401831456	6.081350012787176e-4	9.611683159510362	-1.545453432236297e-5	-7.289357305499322e-4	-0.24426169678112478	0	<0	2019-08-12	37.93659	-122.25378	1.11	1.01	14:23:00	24.4	9.01	239.3	9.75	2.77	10.23	1.06
SanPabloReservoir_20190812	P3S2_3	P3S2	P3	S2	3	37.9360569688	-122.252873672	SanPabloReservoir_20190812-P3S2_3	1	82	0	6.081350012787176e-4	9.611683159510362	6.309573444801929e-5	0.9972394401831456	6.081350012787176e-4	9.611683159510362	1.5354993505611847e-5	-7.684801905164847e-4	0.24268843625502626	-51.1458635754621	<0	2019-08-12	37.93659	-122.25378	1.11	1.01	14:23:00	24.4	9.01	239.3	9.75	2.77	10.23	1.06
SanPabloReservoir_20190812	P3S3_1	P3S3	P3	S3	1	37.9360569688	-122.252873672	SanPabloReservoir_20190812-P3S3_1	1	82	0	6.081350012787176e-4	9.611683159510362	6.309573444801929e-5	0.9972394401831456	6.081350012787176e-4	9.611683159510362	-3.7755057914696686e-5	-7.054943290223841e-4	-0.5967254862522058	0	<0	2019-08-12	37.93493	-122.25191	1.09	1.02	14:56:00	23.8	9	238.8	9.68	3.01	10.52	1.0550000000000002
SanPabloReservoir_20190812	P3S3_2	P3S3	P3	S3	2	37.9360569688	-122.252873672	SanPabloReservoir_20190812-P3S3_2	1	82	0	6.081350012787176e-4	9.611683159510362	6.309573444801929e-5	0.9972394401831456	6.081350012787176e-4	9.611683159510362	-5.3045260934827556e-5	-7.699176656880153e-4	-0.8383898972219178	0	<0	2019-08-12	37.93493	-122.25191	1.09	1.02	14:56:00	23.8	9	238.8	9.68	3.01	10.52	1.0550000000000002
SanPabloReservoir_20190812	P3S3_3	P3S3	P3	S3	3	37.9360569688	-122.252873672	SanPabloReservoir_20190812-P3S3_3	1	82	0	6.081350012787176e-4	9.611683159510362	6.309573444801929e-5	0.9972394401831456	6.081350012787176e-4	9.611683159510362	-6.217501223816836e-5	-7.382717942691439e-4	-0.9826872599264538	0	<0	2019-08-12	37.93493	-122.25191	1.09	1.02	14:56:00	23.8	9	238.8	9.68	3.01	10.52	1.0550000000000002
SanPabloReservoir_20190812	P1S1_1	P1S1	P1	S1	1	37.9308240462	-122.24909002	SanPabloReservoir_20190812-P1S1_1	2	99	0	9.727472237769641e-4	15.374444966295199	6.309573444801929e-5	0.9972394401831456	9.727472237769641e-4	15.374444966295199	4.226692658831422e-5	-7.212180683979375e-4	0.6680363827750921	-14.49994420497247	<0	2019-08-12	37.93301	-122.24886	1.1	1.05	10:48:00	23.4	8.89	237.3	9.01	3.46	12.75	1.0750000000000002
SanPabloReservoir_20190812	P1S1_2	P1S1	P1	S1	2	37.9308240462	-122.24909002	SanPabloReservoir_20190812-P1S1_2	2	99	0	9.727472237769641e-4	15.374444966295199	6.309573444801929e-5	0.9972394401831456	9.727472237769641e-4	15.374444966295199	-1.1896863678094384e-5	-7.212868090485645e-4	-0.1880320718677438	0	<0	2019-08-12	37.93301	-122.24886	1.1	1.05	10:48:00	23.4	8.89	237.3	9.01	3.46	12.75	1.0750000000000002
SanPabloReservoir_20190812	P1S1_3	P1S1	P1	S1	3	37.9308240462	-122.24909002	SanPabloReservoir_20190812-P1S1_3	2	99	0	9.727472237769641e-4	15.374444966295199	6.309573444801929e-5	0.9972394401831456	9.727472237769641e-4	15.374444966295199	-8.850417797427485e-6	-7.556788397784248e-4	-0.13988244636354494	0	<0	2019-08-12	37.93301	-122.24886	1.1	1.05	10:48:00	23.4	8.89	237.3	9.01	3.46	12.75	1.0750000000000002
SanPabloReservoir_20190812	P1S2_1	P1S2	P1	S2	1	37.9308240462	-122.24909002	SanPabloReservoir_20190812-P1S2_1	2	99	0	9.727472237769641e-4	15.374444966295199	6.309573444801929e-5	0.9972394401831456	9.727472237769641e-4	15.374444966295199	5.366325262562085e-7	-3.737768479926875e-4	0.008481573671334102	-172.5269172918166	<0	2019-08-12	37.9339	-122.24944	1.07	1.02	11:20:00	23.6	8.92	237.4	9.23	3.29	13.42	1.045
SanPabloReservoir_20190812	P1S2_2	P1S2	P1	S2	2	37.9308240462	-122.24909002	SanPabloReservoir_20190812-P1S2_2	2	99	0	9.727472237769641e-4	15.374444966295199	6.309573444801929e-5	0.9972394401831456	9.727472237769641e-4	15.374444966295199	-7.569859753613539e-6	-8.300531251279417e-4	-0.11964299598061764	0	<0	2019-08-12	37.9339	-122.24944	1.07	1.02	11:20:00	23.6	8.92	237.4	9.23	3.29	13.42	1.045
SanPabloReservoir_20190812	P1S2_3	P1S2	P1	S2	3	37.9308240462	-122.24909002	SanPabloReservoir_20190812-P1S2_3	2	99	0	9.727472237769641e-4	15.374444966295199	6.309573444801929e-5	0.9972394401831456	9.727472237769641e-4	15.374444966295199	5.777629822130588e-6	-8.508524311938211e-4	0.09131647931214193	-86.52085726943952	<0	2019-08-12	37.9339	-122.24944	1.07	1.02	11:20:00	23.6	8.92	237.4	9.23	3.29	13.42	1.045
SanPabloReservoir_20190812	P1S3_1	P1S3	P1	S3	1	37.9308240462	-122.24909002	SanPabloReservoir_20190812-P1S3_1	2	99	0	9.727472237769641e-4	15.374444966295199	6.309573444801929e-5	0.9972394401831456	9.727472237769641e-4	15.374444966295199	-2.3571983159801518e-6	-8.981443394173111e-4	-0.037255943679763176	0	<0	2019-08-12	37.93353	-122.25034	1.09	1.03	11:44:00	23.5	8.96	237.4	9.44	3.18	12.77	1.06
SanPabloReservoir_20190812	P1S3_2	P1S3	P1	S3	2	37.9308240462	-122.24909002	SanPabloReservoir_20190812-P1S3_2	2	99	0	9.727472237769641e-4	15.374444966295199	6.309573444801929e-5	0.9972394401831456	9.727472237769641e-4	15.374444966295199	4.18049642278856e-5	-9.49880621927197e-4	0.660734984515293	-14.897678654379668	<0	2019-08-12	37.93353	-122.25034	1.09	1.03	11:44:00	23.5	8.96	237.4	9.44	3.18	12.77	1.06
SanPabloReservoir_20190812	P1S3_3	P1S3	P1	S3	3	37.9308240462	-122.24909002	SanPabloReservoir_20190812-P1S3_3	2	99	0	9.727472237769641e-4	15.374444966295199	6.309573444801929e-5	0.9972394401831456	9.727472237769641e-4	15.374444966295199	4.155325426514811e-5	-9.269125801759709e-4	0.6567566632464336	-15.116246545438417	<0	2019-08-12	37.93353	-122.25034	1.09	1.03	11:44:00	23.5	8.96	237.4	9.44	3.18	12.77	1.06
SanPabloReservoir_20190812	P2S1_1	P2S1	P2	S1	1	37.92828351	-122.245498758	SanPabloReservoir_20190812-P2S1_1	4	109	0	0.0012823305826560206	20.267465678383285	6.309573444801929e-5	0.9972394401831456	0.0012823305826560206	20.267465678383285	5.0432641933945556e-5	-7.070018235889068e-4	0.7970969836415577	-8.107356713024982	<0	2019-08-12	37.92879	-122.24569	1.09	1.15	12:40:00	23.8	8.91	238	9	3.09	11.04	1.12
SanPabloReservoir_20190812	P2S1_2	P2S1	P2	S1	2	37.92828351	-122.245498758	SanPabloReservoir_20190812-P2S1_2	4	109	0	0.0012823305826560206	20.267465678383285	6.309573444801929e-5	0.9972394401831456	0.0012823305826560206	20.267465678383285	-5.158622135093422e-5	-8.426169779081317e-4	-0.8153295139713586	0	<0	2019-08-12	37.92879	-122.24569	1.09	1.15	12:40:00	23.8	8.91	238	9	3.09	11.04	1.12
SanPabloReservoir_20190812	P2S1_3	P2S1	P2	S1	3	37.92828351	-122.245498758	SanPabloReservoir_20190812-P2S1_3	4	109	0	0.0012823305826560206	20.267465678383285	6.309573444801929e-5	0.9972394401831456	0.0012823305826560206	20.267465678383285	-4.7755068580805984e-5	-8.126878213749853e-4	-0.7547774548319831	0	<0	2019-08-12	37.92879	-122.24569	1.09	1.15	12:40:00	23.8	8.91	238	9	3.09	11.04	1.12
SanPabloReservoir_20190812	P2S2_1	P2S2	P2	S2	1	37.92828351	-122.245498758	SanPabloReservoir_20190812-P2S2_1	4	109	0	0.0012823305826560206	20.267465678383285	6.309573444801929e-5	0.9972394401831456	0.0012823305826560206	20.267465678383285	-7.93801330312492e-5	-6.394231106066732e-4	-1.2546172909828393	0	<0	2019-08-12	37.92838	-122.2453	1.09	1.13	13:04:00	24.1	8.91	238	9.11	3.09	10.72	1.1099999999999999
SanPabloReservoir_20190812	P2S2_2	P2S2	P2	S2	2	37.92828351	-122.245498758	SanPabloReservoir_20190812-P2S2_2	4	109	0	0.0012823305826560206	20.267465678383285	6.309573444801929e-5	0.9972394401831456	0.0012823305826560206	20.267465678383285	-8.596436407097595e-5	-6.418292584958797e-4	-1.3586822477273077	0	<0	2019-08-12	37.92838	-122.2453	1.09	1.13	13:04:00	24.1	8.91	238	9.11	3.09	10.72	1.1099999999999999
SanPabloReservoir_20190812	P2S2_3	P2S2	P2	S2	3	37.92828351	-122.245498758	SanPabloReservoir_20190812-P2S2_3	4	109	0	0.0012823305826560206	20.267465678383285	6.309573444801929e-5	0.9972394401831456	0.0012823305826560206	20.267465678383285	-1.0225620015288223e-4	-6.161710559780282e-4	-1.6161776495323312	0	<0	2019-08-12	37.92838	-122.2453	1.09	1.13	13:04:00	24.1	8.91	238	9.11	3.09	10.72	1.1099999999999999
SanPabloReservoir_20190812	P2S3_1	P2S3	P2	S3	1	37.92828351	-122.245498758	SanPabloReservoir_20190812-P2S3_1	4	109	0	0.0012823305826560206	20.267465678383285	6.309573444801929e-5	0.9972394401831456	0.0012823305826560206	20.267465678383285	-1.0363581188630074e-4	-6.931252377605636e-4	-1.6379826613091226	0	<0	2019-08-12	37.92761	-122.24441	1.06	1.02	13:24:00	24.5	8.94	238.2	9.49	2.89	11.1	1.04
SanPabloReservoir_20190812	P2S3_2	P2S3	P2	S3	2	37.92828351	-122.245498758	SanPabloReservoir_20190812-P2S3_2	4	109	0	0.0012823305826560206	20.267465678383285	6.309573444801929e-5	0.9972394401831456	0.0012823305826560206	20.267465678383285	-9.43092926187799e-5	-6.945348381957226e-4	-1.4905753455124877	0	<0	2019-08-12	37.92761	-122.24441	1.06	1.02	13:24:00	24.5	8.94	238.2	9.49	2.89	11.1	1.04
SanPabloReservoir_20190812	P2S3_3	P2S3	P2	S3	3	37.92828351	-122.245498758	SanPabloReservoir_20190812-P2S3_3	4	109	0	0.0012823305826560206	20.267465678383285	6.309573444801929e-5	0.9972394401831456	0.0012823305826560206	20.267465678383285	-1.2875783708574486e-4	-7.831205993842488e-4	-2.0350407915508733	0	<0	2019-08-12	37.92761	-122.24441	1.06	1.02	13:24:00	24.5	8.94	238.2	9.49	2.89	11.1	1.04
