Lon,Lat,Cicyano,,Lon,Lat,CI,,LonTF,LatTF,ValueTF,Cicyano > Ci,Cicyano > 0,CI > 0,Cicyano > Ci
-122.7998431,39.0634127,0,,-122.7998431,39.0634127,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7963932,39.06358481,0,,-122.7963932,39.06358481,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7929434,39.06375681,0,,-122.7929434,39.06375681,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7894934,39.06392872,0,,-122.7894934,39.06392872,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7860435,39.06410052,0,,-122.7860435,39.06410052,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.9065489,39.05533807,0,,-122.9065489,39.05533807,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.9031001,39.0555133,0,,-122.9031001,39.0555133,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8962024,39.05586347,0,,-122.8962024,39.05586347,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8927535,39.0560384,0,,-122.8927535,39.0560384,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8893046,39.05621323,0,,-122.8893046,39.05621323,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8858557,39.05638795,0,,-122.8858557,39.05638795,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8824067,39.05656258,0,,-122.8824067,39.05656258,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8789577,39.05673711,0,,-122.8789577,39.05673711,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8720596,39.05708585,0,,-122.8720596,39.05708585,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8686105,39.05726007,0,,-122.8686105,39.05726007,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8651614,39.05743419,0,,-122.8651614,39.05743419,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8617122,39.05760821,0,,-122.8617122,39.05760821,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.858263,39.05778212,0,,-122.858263,39.05778212,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8548138,39.05795594,0,,-122.8548138,39.05795594,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8513645,39.05812965,0,,-122.8513645,39.05812965,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8479153,39.05830327,0,,-122.8479153,39.05830327,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.844466,39.05847678,0,,-122.844466,39.05847678,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8410166,39.05865019,0,,-122.8410166,39.05865019,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8306684,39.05916981,0,,-122.8306684,39.05916981,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.803072,39.060551,0,,-122.803072,39.060551,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7996223,39.06072319,0,,-122.7996223,39.06072319,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7961726,39.06089528,0,,-122.7961726,39.06089528,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7927228,39.06106727,0,,-122.7927228,39.06106727,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.789273,39.06123916,0,,-122.789273,39.06123916,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8994267,39.05299941,0,,-122.8994267,39.05299941,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.895978,39.05317442,0,,-122.895978,39.05317442,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8925293,39.05334934,0,,-122.8925293,39.05334934,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8890805,39.05352415,0,,-122.8890805,39.05352415,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8856317,39.05369886,0,,-122.8856317,39.05369886,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8821828,39.05387347,0,,-122.8821828,39.05387347,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8787339,39.05404798,0,,-122.8787339,39.05404798,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.875285,39.05422238,0,,-122.875285,39.05422238,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8718361,39.05439669,0,,-122.8718361,39.05439669,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8683871,39.05457089,0,,-122.8683871,39.05457089,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8614891,39.054919,0,,-122.8614891,39.054919,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.85804,39.0550929,0,,-122.85804,39.0550929,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8545909,39.05526669,0,,-122.8545909,39.05526669,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8511418,39.05544039,0,,-122.8511418,39.05544039,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8476927,39.05561399,0,,-122.8476927,39.05561399,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8442435,39.05578748,0,,-122.8442435,39.05578748,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8063006,39.05768923,0,,-122.8063006,39.05768923,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8028511,39.05786151,0,,-122.8028511,39.05786151,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7994015,39.05803368,0,,-122.7994015,39.05803368,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7959519,39.05820576,0,,-122.7959519,39.05820576,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7925023,39.05837773,0,,-122.7925023,39.05837773,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7890526,39.05854961,0,,-122.7890526,39.05854961,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7856029,39.05872138,0,,-122.7856029,39.05872138,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8957536,39.05048538,0,,-122.8957536,39.05048538,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.892305,39.05066027,0,,-122.892305,39.05066027,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8888564,39.05083507,0,,-122.8888564,39.05083507,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8854077,39.05100976,0,,-122.8854077,39.05100976,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8819589,39.05118435,0,,-122.8819589,39.05118435,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8785102,39.05135885,0,,-122.8785102,39.05135885,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8750614,39.05153324,0,,-122.8750614,39.05153324,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8716126,39.05170752,0,,-122.8716126,39.05170752,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.861266,39.05222978,0,,-122.861266,39.05222978,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8440211,39.05309819,0,,-122.8440211,39.05309819,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8302246,39.05379108,0,,-122.8302246,39.05379108,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8267754,39.05396405,0,,-122.8267754,39.05396405,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8233261,39.05413692,0,,-122.8233261,39.05413692,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8198769,39.05430969,0,,-122.8198769,39.05430969,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8129783,39.05465493,0,,-122.8129783,39.05465493,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8095289,39.05482739,0,,-122.8095289,39.05482739,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8060796,39.05499975,0,,-122.8060796,39.05499975,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8026302,39.05517201,0,,-122.8026302,39.05517201,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7991807,39.05534417,0,,-122.7991807,39.05534417,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7957313,39.05551623,0,,-122.7957313,39.05551623,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7922818,39.05568819,0,,-122.7922818,39.05568819,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7888323,39.05586005,0,,-122.7888323,39.05586005,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7853827,39.0560318,0,,-122.7853827,39.0560318,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7819331,39.05620345,0,,-122.7819331,39.05620345,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8955293,39.04779633,0,,-122.8955293,39.04779633,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8920808,39.04797121,0,,-122.8920808,39.04797121,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8851837,39.04832066,0,,-122.8851837,39.04832066,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8817351,39.04849524,0,,-122.8817351,39.04849524,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8782865,39.04866971,0,,-122.8782865,39.04866971,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8748378,39.04884409,0,,-122.8748378,39.04884409,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8713892,39.04901836,0,,-122.8713892,39.04901836,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8437986,39.05040889,0,,-122.8437986,39.05040889,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8300027,39.05110172,0,,-122.8300027,39.05110172,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8265536,39.05127467,0,,-122.8265536,39.05127467,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8231045,39.05144753,0,,-122.8231045,39.05144753,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8162062,39.05179293,0,,-122.8162062,39.05179293,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.812757,39.05196548,0,,-122.812757,39.05196548,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8093078,39.05213793,0,,-122.8093078,39.05213793,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8058586,39.05231027,0,,-122.8058586,39.05231027,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8024093,39.05248252,0,,-122.8024093,39.05248252,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.79896,39.05265466,0,,-122.79896,39.05265466,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7955107,39.0528267,0,,-122.7955107,39.0528267,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7920613,39.05299864,0,,-122.7920613,39.05299864,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7886119,39.05317048,0,,-122.7886119,39.05317048,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7851625,39.05334222,0,,-122.7851625,39.05334222,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8987533,39.04493231,0,,-122.8987533,39.04493231,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8918566,39.04528214,0,,-122.8918566,39.04528214,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8849598,39.04563156,0,,-122.8849598,39.04563156,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8815113,39.04580612,0,,-122.8815113,39.04580612,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8780628,39.04598058,0,,-122.8780628,39.04598058,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8746143,39.04615493,0,,-122.8746143,39.04615493,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8711657,39.04632919,0,,-122.8711657,39.04632919,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8366786,39.04806617,0,,-122.8366786,39.04806617,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8228829,39.04875813,0,,-122.8228829,39.04875813,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8194339,39.04893086,0,,-122.8194339,39.04893086,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8159849,39.0491035,0,,-122.8159849,39.0491035,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8125358,39.04927603,0,,-122.8125358,39.04927603,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8090868,39.04944846,0,,-122.8090868,39.04944846,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8056376,39.04962079,0,,-122.8056376,39.04962079,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8021885,39.04979302,0,,-122.8021885,39.04979302,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7987393,39.04996514,0,,-122.7987393,39.04996514,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7952901,39.05013717,0,,-122.7952901,39.05013717,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7918409,39.0503091,0,,-122.7918409,39.0503091,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7883916,39.05048092,0,,-122.7883916,39.05048092,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8916324,39.04259306,0,,-122.8916324,39.04259306,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8881842,39.04276781,0,,-122.8881842,39.04276781,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8847359,39.04294245,0,,-122.8847359,39.04294245,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8812875,39.043117,0,,-122.8812875,39.043117,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8778392,39.04329144,0,,-122.8778392,39.04329144,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8743908,39.04346578,0,,-122.8743908,39.04346578,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8709424,39.04364002,0,,-122.8709424,39.04364002,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8364565,39.04537683,0,,-122.8364565,39.04537683,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8330078,39.04554996,0,,-122.8330078,39.04554996,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8261102,39.0458959,0,,-122.8261102,39.0458959,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8226613,39.04606872,0,,-122.8226613,39.04606872,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8192125,39.04624144,0,,-122.8192125,39.04624144,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8157636,39.04641406,0,,-122.8157636,39.04641406,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8123147,39.04658658,0,,-122.8123147,39.04658658,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8088657,39.04675899,0,,-122.8088657,39.04675899,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8054167,39.0469313,0,,-122.8054167,39.0469313,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8019677,39.04710352,0,,-122.8019677,39.04710352,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7985187,39.04727563,0,,-122.7985187,39.04727563,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7950696,39.04744764,0,,-122.7950696,39.04744764,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7916205,39.04761954,0,,-122.7916205,39.04761954,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7881713,39.04779135,0,,-122.7881713,39.04779135,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7847222,39.04796306,0,,-122.7847222,39.04796306,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8948564,39.03972916,0,,-122.8948564,39.03972916,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8914083,39.03990399,0,,-122.8914083,39.03990399,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8879602,39.04007872,0,,-122.8879602,39.04007872,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.884512,39.04025335,0,,-122.884512,39.04025335,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8810638,39.04042787,0,,-122.8810638,39.04042787,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8776156,39.0406023,0,,-122.8776156,39.0406023,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8741673,39.04077662,0,,-122.8741673,39.04077662,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.870719,39.04095084,0,,-122.870719,39.04095084,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.839683,39.04251429,0,,-122.839683,39.04251429,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8362345,39.04268749,0,,-122.8362345,39.04268749,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8327858,39.0428606,0,,-122.8327858,39.0428606,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8293372,39.04303361,0,,-122.8293372,39.04303361,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8189911,39.04355202,0,,-122.8189911,39.04355202,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8155423,39.04372462,0,,-122.8155423,39.04372462,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8120935,39.04389712,0,,-122.8120935,39.04389712,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8051958,39.04424182,0,,-122.8051958,39.04424182,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8017469,39.04441401,0,,-122.8017469,39.04441401,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.798298,39.04458611,0,,-122.798298,39.04458611,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7948491,39.0447581,0,,-122.7948491,39.0447581,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7914001,39.04492999,0,,-122.7914001,39.04492999,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7879511,39.04510178,0,,-122.7879511,39.04510178,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7845021,39.04527347,0,,-122.7845021,39.04527347,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8946322,39.0370401,0,,-122.8946322,39.0370401,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8911842,39.03721491,0,,-122.8911842,39.03721491,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8877362,39.03738963,0,,-122.8877362,39.03738963,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8808401,39.03773875,0,,-122.8808401,39.03773875,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.877392,39.03791316,0,,-122.877392,39.03791316,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8739438,39.03808746,0,,-122.8739438,39.03808746,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8360124,39.03999815,0,,-122.8360124,39.03999815,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8256669,39.04051712,0,,-122.8256669,39.04051712,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8222183,39.04068991,0,,-122.8222183,39.04068991,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8187697,39.0408626,0,,-122.8187697,39.0408626,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.815321,39.04103518,0,,-122.815321,39.04103518,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8118724,39.04120766,0,,-122.8118724,39.04120766,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8084237,39.04138005,0,,-122.8084237,39.04138005,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.804975,39.04155233,0,,-122.804975,39.04155233,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8015262,39.04172451,0,,-122.8015262,39.04172451,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7980774,39.04189658,0,,-122.7980774,39.04189658,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7946286,39.04206856,0,,-122.7946286,39.04206856,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7911797,39.04224044,0,,-122.7911797,39.04224044,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7877309,39.04241221,0,,-122.7877309,39.04241221,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.784282,39.04258388,0,,-122.784282,39.04258388,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.780833,39.04275545,0,,-122.780833,39.04275545,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.894408,39.03435104,0,,-122.894408,39.03435104,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8840643,39.03487513,0,,-122.8840643,39.03487513,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8806164,39.03504962,0,,-122.8806164,39.03504962,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8461353,39.03678898,0,,-122.8461353,39.03678898,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8219968,39.0380005,0,,-122.8219968,39.0380005,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8185483,39.03817317,0,,-122.8185483,39.03817317,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8150998,39.03834574,0,,-122.8150998,39.03834574,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8116513,39.03851821,0,,-122.8116513,39.03851821,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8082027,39.03869057,0,,-122.8082027,39.03869057,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8047541,39.03886284,0,,-122.8047541,39.03886284,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8013055,39.039035,0,,-122.8013055,39.039035,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7978568,39.03920706,0,,-122.7978568,39.03920706,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7944081,39.03937902,0,,-122.7944081,39.03937902,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7909594,39.03955088,0,,-122.7909594,39.03955088,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7875107,39.03972264,0,,-122.7875107,39.03972264,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7840619,39.03989429,0,,-122.7840619,39.03989429,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8872883,39.03201143,0,,-122.8872883,39.03201143,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8838406,39.03218601,0,,-122.8838406,39.03218601,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8803927,39.03236049,0,,-122.8803927,39.03236049,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8769449,39.03253486,0,,-122.8769449,39.03253486,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.873497,39.03270914,0,,-122.873497,39.03270914,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8631532,39.03323135,0,,-122.8631532,39.03323135,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8528092,39.03375265,0,,-122.8528092,39.03375265,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.845913,39.03409968,0,,-122.845913,39.03409968,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.818327,39.03548374,0,,-122.818327,39.03548374,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8148786,39.03565629,0,,-122.8148786,39.03565629,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8114302,39.03582874,0,,-122.8114302,39.03582874,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8079818,39.03600109,0,,-122.8079818,39.03600109,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8045333,39.03617334,0,,-122.8045333,39.03617334,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8010848,39.03634549,0,,-122.8010848,39.03634549,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7976363,39.03651753,0,,-122.7976363,39.03651753,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7941877,39.03668948,0,,-122.7941877,39.03668948,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7907391,39.03686132,0,,-122.7907391,39.03686132,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7872905,39.03703306,0,,-122.7872905,39.03703306,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7838419,39.0372047,0,,-122.7838419,39.0372047,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7803932,39.03737624,0,,-122.7803932,39.03737624,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8939597,39.02897291,0,,-122.8939597,39.02897291,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8905121,39.02914767,0,,-122.8905121,39.02914767,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8870645,39.02932233,0,,-122.8870645,39.02932233,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8836168,39.0294969,0,,-122.8836168,39.0294969,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8732737,39.03001997,0,,-122.8732737,39.03001997,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8663781,39.03036818,0,,-122.8663781,39.03036818,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8491386,39.03123693,0,,-122.8491386,39.03123693,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8456906,39.03141038,0,,-122.8456906,39.03141038,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8181057,39.03279431,0,,-122.8181057,39.03279431,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8146575,39.03296685,0,,-122.8146575,39.03296685,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8112092,39.03313928,0,,-122.8112092,39.03313928,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8077609,39.03331161,0,,-122.8077609,39.03331161,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8043125,39.03348384,0,,-122.8043125,39.03348384,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8008642,39.03365597,0,,-122.8008642,39.03365597,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7974158,39.033828,0,,-122.7974158,39.033828,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7939673,39.03399993,0,,-122.7939673,39.03399993,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7905189,39.03417176,0,,-122.7905189,39.03417176,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7870704,39.03434348,0,,-122.7870704,39.03434348,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7836219,39.03451511,0,,-122.7836219,39.03451511,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7801733,39.03468663,0,,-122.7801733,39.03468663,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7767248,39.03485805,0,,-122.7767248,39.03485805,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7732762,39.03502937,0,,-122.7732762,39.03502937,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7560327,39.03588445,0,,-122.7560327,39.03588445,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7525839,39.03605516,0,,-122.7525839,39.03605516,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8937356,39.02628384,0,,-122.8937356,39.02628384,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8799455,39.02698222,0,,-122.8799455,39.02698222,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8454683,39.02872108,0,,-122.8454683,39.02872108,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8282286,39.02958671,0,,-122.8282286,39.02958671,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8213325,39.02993226,0,,-122.8213325,39.02993226,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8178844,39.03010488,0,,-122.8178844,39.03010488,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8144363,39.0302774,0,,-122.8144363,39.0302774,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8109882,39.03044981,0,,-122.8109882,39.03044981,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.80754,39.03062213,0,,-122.80754,39.03062213,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8040918,39.03079435,0,,-122.8040918,39.03079435,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.8006435,39.03096646,0,,-122.8006435,39.03096646,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.7971953,39.03113847,0,,-122.7971953,39.03113847,0,,TRUE,TRUE,TRUE,FALSE,,,
-122.793747,39.03131038,0,,-122.793747,39.03131038,0,,TRUE,TRUE,TRUE,FALSE,,,
